Date,Ticker,Shares,Buy_Price,Status,Buy_Date,Holding_Days,Sell_Date,Sell_Price,Invested_Amount,Net_Profit,Current_Valuation,ROI
2026-05-08,RCI,266.0,37.56,持有,2026-03-31,38,-,-,9990.71,-362.24,9628.46,-3.63%
2026-05-08,WU,1209.0,8.27,持有,2026-03-31,38,-,-,9995.76,261.43,10257.19,2.62%
2026-05-08,AES,727.0,13.74,持有,2026-03-31,38,-,-,9987.43,307.01,10294.44,3.07%
2026-05-08,BCE,402.0,24.83,持有,2026-03-31,38,-,-,9982.91,-530.74,9452.17,-5.32%
2026-05-08,TRV,34.0,292.76,持有,2026-03-31,38,-,-,9953.69,103.1,10056.79,1.04%
2026-05-08,MPLX,183.0,54.5,持有,2026-04-01,37,-,-,9974.32,-268.47,9705.85,-2.69%
2026-05-08,APA,275.0,36.26,持有,2026-04-15,23,-,-,9970.71,-260.06,9710.65,-2.61%
2026-05-08,AA,147.0,67.57,持有,2026-04-23,15,-,-,9932.54,-677.88,9254.66,-6.82%
2026-05-08,JBS,641.0,15.6,持有,2026-04-24,14,-,-,9997.72,-437.27,9560.45,-4.37%
2026-05-08,RL,27.0,360.06,持有,2026-05-04,4,-,-,9721.63,-67.08,9654.55,-0.69%
2026-05-11,RCI,266.0,37.56,持有,2026-03-31,41,-,-,9990.71,-458.79,9531.92,-4.59%
2026-05-11,WU,1209.0,8.27,持有,2026-03-31,41,-,-,9995.76,148.34,10144.1,1.48%
2026-05-11,AES,727.0,13.74,持有,2026-03-31,41,-,-,9987.43,321.38,10308.81,3.22%
2026-05-11,BCE,402.0,24.83,持有,2026-03-31,41,-,-,9982.91,-475.92,9506.99,-4.77%
2026-05-11,TRV,34.0,292.76,持有,2026-03-31,41,-,-,9953.69,72.39,10026.08,0.73%
2026-05-11,MPLX,183.0,54.5,持有,2026-04-01,40,-,-,9974.32,-263.07,9711.24,-2.64%
2026-05-11,APA,275.0,36.26,持有,2026-04-15,26,-,-,9970.71,51.25,10021.96,0.51%
2026-05-11,AA,147.0,67.57,持有,2026-04-23,18,-,-,9932.54,-361.48,9571.06,-3.64%
2026-05-11,JBS,641.0,15.6,持有,2026-04-24,17,-,-,9997.72,-745.86,9251.86,-7.46%
2026-05-11,RL,27.0,360.06,持有,2026-05-04,7,-,-,9721.63,-480.52,9241.11,-4.94%
2026-05-12,RCI,266.0,37.56,持有,2026-03-31,42,-,-,9990.71,-518.8,9471.9,-5.19%
2026-05-12,WU,1209.0,8.27,持有,2026-03-31,42,-,-,9995.76,-21.3,9974.47,-0.21%
2026-05-12,AES,727.0,13.74,持有,2026-03-31,42,-,-,9987.43,371.66,10359.09,3.72%
2026-05-12,BCE,402.0,24.83,持有,2026-03-31,42,-,-,9982.91,-401.53,9581.38,-4.02%
2026-05-12,TRV,34.0,292.76,持有,2026-03-31,42,-,-,9953.69,110.52,10064.21,1.11%
2026-05-12,MPLX,183.0,54.5,持有,2026-04-01,41,-,-,9974.32,-198.37,9775.95,-1.99%
2026-05-12,APA,275.0,36.26,持有,2026-04-15,27,-,-,9970.71,157.75,10128.46,1.58%
2026-05-12,AA,147.0,67.57,持有,2026-04-23,19,-,-,9932.54,-27.5,9905.04,-0.28%
2026-05-12,JBS,641.0,15.6,持有,2026-04-24,18,-,-,9997.72,-935.77,9061.95,-9.36%
2026-05-12,RL,27.0,360.06,持有,2026-05-04,8,-,-,9721.63,-641.05,9080.58,-6.59%
2026-05-13,RCI,266.0,37.56,持有,2026-03-31,43,-,-,9990.71,-570.99,9419.72,-5.72%
2026-05-13,WU,1209.0,8.27,持有,2026-03-31,43,-,-,9995.76,-451.03,9544.73,-4.51%
2026-05-13,AES,727.0,13.74,持有,2026-03-31,43,-,-,9987.43,378.85,10366.28,3.79%
2026-05-13,BCE,402.0,24.83,持有,2026-03-31,43,-,-,9982.91,-432.85,9550.06,-4.34%
2026-05-13,TRV,34.0,292.76,持有,2026-03-31,43,-,-,9953.69,1.19,9954.88,0.01%
2026-05-13,MPLX,183.0,54.5,持有,2026-04-01,42,-,-,9974.32,-122.88,9851.44,-1.23%
2026-05-13,APA,275.0,36.26,持有,2026-04-15,28,-,-,9970.71,124.98,10095.69,1.25%
2026-05-13,AA,147.0,67.57,持有,2026-04-23,20,-,-,9932.54,92.61,10025.15,0.93%
2026-05-13,JBS,641.0,15.6,持有,2026-04-24,19,-,-,9997.72,-1279.97,8717.75,-12.80%
2026-05-13,RL,27.0,360.06,持有,2026-05-04,9,-,-,9721.63,-789.73,8931.91,-8.12%
2026-05-14,RCI,266.0,37.56,持有,2026-03-31,44,-,-,9990.71,-672.75,9317.95,-6.73%
2026-05-14,WU,1209.0,8.27,持有,2026-03-31,44,-,-,9995.76,-598.05,9397.71,-5.98%
2026-05-14,AES,727.0,13.74,持有,2026-03-31,44,-,-,9987.43,400.4,10387.83,4.01%
2026-05-14,BCE,402.0,24.83,持有,2026-03-31,44,-,-,9982.91,-511.16,9471.75,-5.12%
2026-05-14,TRV,34.0,292.76,持有,2026-03-31,44,-,-,9953.69,111.53,10065.22,1.12%
2026-05-14,MPLX,183.0,54.5,持有,2026-04-01,43,-,-,9974.32,13.72,9988.04,0.14%
2026-05-14,APA,275.0,36.26,持有,2026-04-15,29,-,-,9970.71,163.21,10133.92,1.64%
2026-05-14,AA,147.0,67.57,持有,2026-04-23,21,-,-,9932.54,-261.87,9670.67,-2.64%
2026-05-14,JBS,641.0,15.6,持有,2026-04-24,20,-,-,9997.72,-1701.32,8296.4,-17.02%
2026-05-14,RL,27.0,360.06,持有,2026-05-04,10,-,-,9721.63,-724.28,8997.36,-7.45%
2026-05-15,RCI,266.0,37.56,持有,2026-03-31,45,-,-,9990.71,-769.3,9221.41,-7.70%
2026-05-15,WU,1209.0,8.27,持有,2026-03-31,45,-,-,9995.76,-564.12,9431.64,-5.64%
2026-05-15,AES,727.0,13.74,持有,2026-03-31,45,-,-,9987.43,407.58,10395.01,4.08%
2026-05-15,BCE,402.0,24.83,持有,2026-03-31,45,-,-,9982.91,-667.79,9315.13,-6.69%
2026-05-15,TRV,34.0,292.76,持有,2026-03-31,45,-,-,9953.69,161.13,10114.83,1.62%
2026-05-15,MPLX,183.0,54.5,持有,2026-04-01,44,-,-,9974.32,-130.07,9844.25,-1.30%
2026-05-15,APA,275.0,36.26,持有,2026-04-15,30,-,-,9970.71,673.87,10644.58,6.76%
2026-05-15,AA,147.0,67.57,持有,2026-04-23,22,-,-,9932.54,-773.09,9159.45,-7.78%
2026-05-15,JBS,641.0,15.6,持有,2026-04-24,21,-,-,9997.72,-1998.04,7999.68,-19.98%
2026-05-15,RL,27.0,360.06,持有,2026-05-04,11,-,-,9721.63,-919.28,8802.35,-9.46%
2026-05-18,RCI,266.0,37.56,持有,2026-03-31,48,-,-,9990.71,-719.72,9270.99,-7.20%
2026-05-18,WU,1209.0,8.27,持有,2026-03-31,48,-,-,9995.76,-428.42,9567.35,-4.29%
2026-05-18,AES,727.0,13.74,持有,2026-03-31,48,-,-,9987.43,450.69,10438.12,4.51%
2026-05-18,BCE,402.0,24.83,持有,2026-03-31,48,-,-,9982.91,-656.04,9326.87,-6.57%
2026-05-18,TRV,34.0,292.76,持有,2026-03-31,48,-,-,9953.69,371.35,10325.05,3.73%
2026-05-18,MPLX,183.0,54.5,持有,2026-04-01,47,-,-,9974.32,-9.64,9964.67,-0.10%
2026-05-18,APA,275.0,36.26,持有,2026-04-15,33,-,-,9970.71,993.37,10964.08,9.96%
2026-05-18,AA,147.0,67.57,持有,2026-04-23,25,-,-,9932.54,-764.3,9168.24,-7.69%
2026-05-18,JBS,641.0,15.6,持有,2026-04-24,24,-,-,9997.72,-1754.46,8243.26,-17.55%
2026-05-18,RL,27.0,360.06,持有,2026-05-04,14,-,-,9721.63,-944.6,8777.04,-9.72%
2026-05-19,RCI,266.0,37.56,持有,2026-03-31,49,-,-,9990.71,-683.19,9307.51,-6.84%
2026-05-19,WU,1209.0,8.27,持有,2026-03-31,49,-,-,9995.76,-575.43,9420.33,-5.76%
2026-05-19,BCE,402.0,24.83,持有,2026-03-31,49,-,-,9982.91,-593.39,9389.52,-5.94%
2026-05-19,TRV,34.0,292.76,持有,2026-03-31,49,-,-,9953.69,355.49,10309.19,3.57%
2026-05-19,MPLX,183.0,54.5,持有,2026-04-01,48,-,-,9974.32,17.32,9991.63,0.17%
2026-05-19,APA,275.0,36.26,持有,2026-04-15,34,-,-,9970.71,1200.91,11171.62,12.04%
2026-05-19,AA,147.0,67.57,持有,2026-04-23,26,-,-,9932.54,-553.03,9379.51,-5.57%
2026-05-19,JBS,641.0,15.6,持有,2026-04-24,25,-,-,9997.72,-1991.63,8006.09,-19.92%
2026-05-19,RL,27.0,360.06,持有,2026-05-04,15,-,-,9721.63,-1084.12,8637.52,-11.15%
2026-05-19,R,43.0,230.03,买入,2026-05-19,0,-,-,9891.15,-117.8,9773.34,-1.19%
2026-05-19,AES,727.0,13.74,卖出,2026-03-31,49,2026-05-19,14.36,9987.43,450.69,10438.12,4.51%
2026-05-20,RCI,266.0,37.56,持有,2026-03-31,50,-,-,9990.71,-563.16,9427.54,-5.64%
2026-05-20,WU,1209.0,8.27,持有,2026-03-31,50,-,-,9995.76,-292.71,9703.05,-2.93%
2026-05-20,BCE,402.0,24.83,持有,2026-03-31,50,-,-,9982.91,-519.0,9463.92,-5.20%
2026-05-20,TRV,34.0,292.76,持有,2026-03-31,50,-,-,9953.69,404.08,10357.78,4.06%
2026-05-20,MPLX,183.0,54.5,持有,2026-04-01,49,-,-,9974.32,-9.64,9964.67,-0.10%
2026-05-20,APA,275.0,36.26,持有,2026-04-15,35,-,-,9970.71,766.71,10737.43,7.69%
2026-05-20,AA,147.0,67.57,持有,2026-04-23,27,-,-,9932.54,-522.22,9410.32,-5.26%
2026-05-20,JBS,641.0,15.6,持有,2026-04-24,26,-,-,9997.72,-1728.82,8268.9,-17.29%
2026-05-20,RL,27.0,360.06,持有,2026-05-04,16,-,-,9721.63,-853.83,8867.8,-8.78%
2026-05-20,R,43.0,230.03,持有,2026-05-19,1,-,-,9891.15,163.99,10055.14,1.66%
2026-05-21,RCI,266.0,37.56,持有,2026-03-31,51,-,-,9990.71,-427.48,9563.23,-4.28%
2026-05-21,WU,1209.0,8.27,持有,2026-03-31,51,-,-,9995.76,-383.18,9612.58,-3.83%
2026-05-21,BCE,402.0,24.83,持有,2026-03-31,51,-,-,9982.91,-432.85,9550.06,-4.34%
2026-05-21,TRV,34.0,292.76,持有,2026-03-31,51,-,-,9953.69,413.2,10366.89,4.15%
2026-05-21,MPLX,183.0,54.5,持有,2026-04-01,50,-,-,9974.32,22.71,9997.03,0.23%
2026-05-21,APA,275.0,36.26,持有,2026-04-15,36,-,-,9970.71,499.1,10469.81,5.01%
2026-05-21,AA,147.0,67.57,持有,2026-04-23,28,-,-,9932.54,-209.72,9722.82,-2.11%
2026-05-21,JBS,641.0,15.6,持有,2026-04-24,27,-,-,9997.72,-1485.24,8512.48,-14.86%
2026-05-21,RL,27.0,360.06,持有,2026-05-04,17,-,-,9721.63,375.99,10097.62,3.87%
2026-05-21,R,43.0,230.03,持有,2026-05-19,2,-,-,9891.15,320.74,10211.88,3.24%
2026-05-22,RCI,266.0,37.56,持有,2026-03-31,52,-,-,9990.71,-440.52,9550.18,-4.41%
2026-05-22,WU,1209.0,8.27,持有,2026-03-31,52,-,-,9995.76,-530.2,9465.57,-5.30%
2026-05-22,BCE,402.0,24.83,持有,2026-03-31,52,-,-,9982.91,-350.63,9632.29,-3.51%
2026-05-22,TRV,34.0,292.76,持有,2026-03-31,52,-,-,9953.69,387.21,10340.9,3.89%
2026-05-22,MPLX,183.0,54.5,持有,2026-04-01,51,-,-,9974.32,175.49,10149.8,1.76%
2026-05-22,APA,275.0,36.26,持有,2026-04-15,37,-,-,9970.71,624.71,10595.43,6.27%
2026-05-22,AA,147.0,67.57,持有,2026-04-23,29,-,-,9932.54,540.0,10472.54,5.44%
2026-05-22,JBS,641.0,15.6,持有,2026-04-24,28,-,-,9997.72,-1530.11,8467.61,-15.30%
2026-05-22,RL,27.0,360.06,持有,2026-05-04,18,-,-,9721.63,453.56,10175.19,4.67%
2026-05-22,R,43.0,230.03,持有,2026-05-19,3,-,-,9891.15,558.42,10449.57,5.65%
2026-05-25,RCI,266.0,37.56,持有,2026-03-31,55,-,-,9990.71,-383.12,9607.59,-3.83%
2026-05-25,WU,1209.0,8.27,持有,2026-03-31,55,-,-,9995.76,-665.9,9329.86,-6.66%
2026-05-25,BCE,402.0,24.83,持有,2026-03-31,55,-,-,9982.91,-272.32,9710.6,-2.73%
2026-05-25,TRV,34.0,292.76,持有,2026-03-31,55,-,-,9953.69,332.55,10286.24,3.34%
2026-05-25,MPLX,183.0,54.5,持有,2026-04-01,54,-,-,9974.32,175.49,10149.8,1.76%
2026-05-25,APA,275.0,36.26,持有,2026-04-15,40,-,-,9970.71,269.71,10240.42,2.71%
2026-05-25,AA,147.0,67.57,持有,2026-04-23,32,-,-,9932.54,1008.02,10940.56,10.15%
2026-05-25,JBS,641.0,15.6,持有,2026-04-24,31,-,-,9997.72,-1677.54,8320.18,-16.78%
2026-05-25,RL,27.0,360.06,持有,2026-05-04,21,-,-,9721.63,561.29,10282.93,5.77%
2026-05-25,R,43.0,230.03,持有,2026-05-19,6,-,-,9891.15,760.13,10651.28,7.68%
2026-05-26,RCI,266.0,37.56,持有,2026-03-31,56,-,-,9990.71,-383.12,9607.59,-3.83%
2026-05-26,WU,1209.0,8.27,持有,2026-03-31,56,-,-,9995.76,-665.9,9329.86,-6.66%
2026-05-26,BCE,402.0,24.83,持有,2026-03-31,56,-,-,9982.91,-272.32,9710.6,-2.73%
2026-05-26,TRV,34.0,292.76,持有,2026-03-31,56,-,-,9953.69,332.55,10286.24,3.34%
2026-05-26,MPLX,183.0,54.5,持有,2026-04-01,55,-,-,9974.32,175.49,10149.8,1.76%
2026-05-26,APA,275.0,36.26,持有,2026-04-15,41,-,-,9970.71,269.71,10240.42,2.71%
2026-05-26,AA,147.0,67.57,持有,2026-04-23,33,-,-,9932.54,1008.02,10940.56,10.15%
2026-05-26,JBS,641.0,15.6,持有,2026-04-24,32,-,-,9997.72,-1677.54,8320.18,-16.78%
2026-05-26,RL,27.0,360.06,持有,2026-05-04,22,-,-,9721.63,561.29,10282.93,5.77%
2026-05-26,R,43.0,230.03,持有,2026-05-19,7,-,-,9891.15,760.13,10651.28,7.68%
2026-05-27,RCI,266.0,37.56,持有,2026-03-31,57,-,-,9990.71,-208.29,9782.42,-2.08%
2026-05-27,WU,1209.0,8.27,持有,2026-03-31,57,-,-,9995.76,-756.37,9239.39,-7.57%
2026-05-27,BCE,402.0,24.83,持有,2026-03-31,57,-,-,9982.91,-158.76,9824.15,-1.59%
2026-05-27,TRV,34.0,292.76,持有,2026-03-31,57,-,-,9953.69,167.21,10120.9,1.68%
2026-05-27,MPLX,183.0,54.5,持有,2026-04-01,56,-,-,9974.32,38.89,10013.2,0.39%
2026-05-27,APA,275.0,36.26,持有,2026-04-15,42,-,-,9970.71,29.4,10000.12,0.29%
2026-05-27,AA,147.0,67.57,持有,2026-04-23,34,-,-,9932.54,799.69,10732.22,8.05%
2026-05-27,JBS,641.0,15.6,持有,2026-04-24,33,-,-,9997.72,-1523.7,8474.02,-15.24%
2026-05-27,RL,27.0,360.06,持有,2026-05-04,23,-,-,9721.63,411.81,10133.44,4.24%
2026-05-27,R,43.0,230.03,持有,2026-05-19,8,-,-,9891.15,789.25,10680.4,7.98%
2026-05-28,RCI,266.0,37.56,持有,2026-03-31,58,-,-,9990.71,-9.98,9980.72,-0.10%
2026-05-28,WU,1209.0,8.27,持有,2026-03-31,58,-,-,9995.76,-824.23,9171.53,-8.25%
2026-05-28,BCE,402.0,24.83,持有,2026-03-31,58,-,-,9982.91,-229.24,9753.67,-2.30%
2026-05-28,TRV,34.0,292.76,持有,2026-03-31,58,-,-,9953.69,-22.77,9930.93,-0.23%
2026-05-28,MPLX,183.0,54.5,持有,2026-04-01,57,-,-,9974.32,-0.66,9973.66,-0.01%
2026-05-28,APA,275.0,36.26,持有,2026-04-15,43,-,-,9970.71,4.83,9975.54,0.05%
2026-05-28,AA,147.0,67.57,持有,2026-04-23,35,-,-,9932.54,1156.2,11088.74,11.64%
2026-05-28,JBS,641.0,15.6,持有,2026-04-24,34,-,-,9997.72,-1703.18,8294.54,-17.04%
2026-05-28,RL,27.0,360.06,持有,2026-05-04,24,-,-,9721.63,264.75,9986.38,2.72%
2026-05-28,R,43.0,230.03,持有,2026-05-19,9,-,-,9891.15,764.41,10655.56,7.73%
2026-05-29,RCI,266.0,37.56,持有,2026-03-31,59,-,-,9990.71,68.3,10059.01,0.68%
2026-05-29,WU,1209.0,8.27,持有,2026-03-31,59,-,-,9995.76,-801.61,9194.15,-8.02%
2026-05-29,BCE,402.0,24.83,持有,2026-03-31,59,-,-,9982.91,-150.93,9831.98,-1.51%
2026-05-29,TRV,34.0,292.76,持有,2026-03-31,59,-,-,9953.69,-104.43,9849.27,-1.05%
2026-05-29,MPLX,183.0,54.5,持有,2026-04-01,58,-,-,9974.32,-151.64,9822.68,-1.52%
2026-05-29,APA,275.0,36.26,持有,2026-04-15,44,-,-,9970.71,-22.48,9948.23,-0.23%
2026-05-29,AA,147.0,67.57,持有,2026-04-23,36,-,-,9932.54,1458.44,11390.97,14.68%
2026-05-29,JBS,641.0,15.6,持有,2026-04-24,35,-,-,9997.72,-2004.45,7993.27,-20.05%
2026-05-29,RL,27.0,360.06,持有,2026-05-04,25,-,-,9721.63,79.71,9801.34,0.82%
2026-05-29,R,43.0,230.03,持有,2026-05-19,10,-,-,9891.15,851.78,10742.93,8.61%
