Date,Ticker,Shares,Buy_Price,Status,Buy_Date,Holding_Days,Sell_Date,Sell_Price,Invested_Amount,Net_Profit,Current_Valuation,ROI
2026-06-03,TRV,34.0,292.76,持有,2026-03-31,64,-,-,9953.69,-169.89,9783.81,-1.71%
2026-06-03,MPLX,183.0,54.5,持有,2026-04-01,63,-,-,9974.32,-42.0,9932.32,-0.42%
2026-06-03,APA,275.0,36.26,持有,2026-04-15,49,-,-,9970.71,496.37,10467.08,4.98%
2026-06-03,JBS,641.0,15.6,持有,2026-04-24,40,-,-,9997.72,-2382.64,7615.08,-23.83%
2026-06-03,RL,27.0,360.06,持有,2026-05-04,30,-,-,9721.63,-40.69,9680.95,-0.42%
2026-06-03,SNEX,130.0,76.63,持有,2026-06-02,1,-,-,9961.88,-509.15,9452.73,-5.11%
2026-06-03,TGTX,271.0,36.89,持有,2026-06-02,1,-,-,9996.88,872.93,10869.81,8.73%
2026-06-03,AGI,257.0,38.8,买入,2026-06-03,0,-,-,9971.51,-279.19,9692.32,-2.80%
2026-06-03,AA,147.0,67.57,卖出,2026-04-23,41,2026-06-03,83.63,9932.54,2360.74,12293.27,23.77%
2026-06-04,WU,1168.0,8.56,持有,2026-03-31,65,-,-,9999.84,-1277.11,8722.74,-12.77%
2026-06-04,BCE,402.0,24.83,持有,2026-03-31,65,-,-,9982.91,-554.24,9428.68,-5.55%
2026-06-04,TRV,34.0,292.76,持有,2026-03-31,65,-,-,9953.69,-52.46,9901.23,-0.53%
2026-06-04,MPLX,183.0,54.5,持有,2026-04-01,64,-,-,9974.32,148.53,10122.84,1.49%
2026-06-04,APA,275.0,36.26,持有,2026-04-15,50,-,-,9970.71,466.33,10437.04,4.68%
2026-06-04,JBS,641.0,15.6,持有,2026-04-24,41,-,-,9997.72,-2171.11,7826.61,-21.72%
2026-06-04,RL,27.0,360.06,持有,2026-05-04,31,-,-,9721.63,155.66,9877.3,1.60%
2026-06-04,SNEX,130.0,76.63,持有,2026-06-02,2,-,-,9961.88,-77.55,9884.33,-0.78%
2026-06-04,TGTX,271.0,36.89,持有,2026-06-02,2,-,-,9996.88,994.88,10991.76,9.95%
2026-06-04,AGI,257.0,38.8,持有,2026-06-03,1,-,-,9971.51,-71.5,9900.01,-0.72%
2026-06-05,WU,1168.0,8.56,持有,2026-03-31,66,-,-,9999.84,-1537.32,8462.53,-15.37%
2026-06-05,BCE,402.0,24.83,持有,2026-03-31,66,-,-,9982.91,-425.02,9557.89,-4.26%
2026-06-05,TRV,34.0,292.76,持有,2026-03-31,66,-,-,9953.69,278.9,10232.59,2.80%
2026-06-05,MPLX,183.0,54.5,持有,2026-04-01,65,-,-,9974.32,177.28,10151.6,1.78%
2026-06-05,APA,275.0,36.26,持有,2026-04-15,51,-,-,9970.71,15.75,9986.46,0.16%
2026-06-05,JBS,641.0,15.6,持有,2026-04-24,42,-,-,9997.72,-2151.88,7845.84,-21.52%
2026-06-05,RL,27.0,360.06,持有,2026-05-04,32,-,-,9721.63,151.09,9872.72,1.55%
2026-06-05,SNEX,130.0,76.63,持有,2026-06-02,3,-,-,9961.88,51.58,10013.47,0.52%
2026-06-05,TGTX,271.0,36.89,持有,2026-06-02,3,-,-,9996.88,886.48,10883.36,8.87%
2026-06-05,AGI,257.0,38.8,持有,2026-06-03,2,-,-,9971.51,-863.81,9107.7,-8.66%
2026-06-08,WU,1168.0,8.56,持有,2026-03-31,69,-,-,9999.84,-1673.08,8326.76,-16.73%
2026-06-08,BCE,402.0,24.83,持有,2026-03-31,69,-,-,9982.91,-515.08,9467.83,-5.16%
2026-06-08,TRV,34.0,292.76,持有,2026-03-31,69,-,-,9953.69,58.89,10012.58,0.59%
2026-06-08,MPLX,183.0,54.5,持有,2026-04-01,68,-,-,9974.32,164.7,10139.02,1.65%
2026-06-08,APA,275.0,36.26,持有,2026-04-15,54,-,-,9970.71,313.4,10284.12,3.14%
2026-06-08,JBS,641.0,15.6,持有,2026-04-24,45,-,-,9997.72,-2549.3,7448.42,-25.50%
2026-06-08,RL,27.0,360.06,持有,2026-05-04,35,-,-,9721.63,320.77,10042.4,3.30%
2026-06-08,SNEX,130.0,76.63,持有,2026-06-02,6,-,-,9961.88,237.92,10199.8,2.39%
2026-06-08,TGTX,271.0,36.89,持有,2026-06-02,6,-,-,9996.88,1100.57,11097.45,11.01%
2026-06-08,AGI,257.0,38.8,持有,2026-06-03,5,-,-,9971.51,-774.06,9197.45,-7.76%
2026-06-09,WU,1168.0,8.56,持有,2026-03-31,70,-,-,9999.84,-1593.89,8405.96,-15.94%
2026-06-09,BCE,402.0,24.83,持有,2026-03-31,70,-,-,9982.91,-358.46,9624.45,-3.59%
2026-06-09,TRV,34.0,292.76,持有,2026-03-31,70,-,-,9953.69,177.67,10131.36,1.78%
2026-06-09,MPLX,183.0,54.5,持有,2026-04-01,69,-,-,9974.32,180.88,10155.2,1.81%
2026-06-09,APA,275.0,36.26,持有,2026-04-15,55,-,-,9970.71,26.67,9997.39,0.27%
2026-06-09,JBS,641.0,15.6,持有,2026-04-24,46,-,-,9997.72,-2401.87,7595.85,-24.02%
2026-06-09,RL,27.0,360.06,持有,2026-05-04,36,-,-,9721.63,813.94,10535.57,8.37%
2026-06-09,SNEX,130.0,76.63,持有,2026-06-02,7,-,-,9961.88,619.25,10581.13,6.22%
2026-06-09,TGTX,271.0,36.89,持有,2026-06-02,7,-,-,9996.88,1756.39,11753.27,17.57%
2026-06-09,AGI,257.0,38.8,持有,2026-06-03,6,-,-,9971.51,-997.14,8974.37,-10.00%
2026-06-10,WU,1168.0,8.56,持有,2026-03-31,71,-,-,9999.84,-1684.39,8315.45,-16.84%
2026-06-10,BCE,402.0,24.83,持有,2026-03-31,71,-,-,9982.91,-307.56,9675.36,-3.08%
2026-06-10,TRV,34.0,292.76,持有,2026-03-31,71,-,-,9953.69,325.4,10279.1,3.27%
2026-06-10,MPLX,183.0,54.5,持有,2026-04-01,70,-,-,9974.32,161.11,10135.42,1.62%
2026-06-10,APA,275.0,36.26,持有,2026-04-15,56,-,-,9970.71,406.25,10376.96,4.07%
2026-06-10,JBS,641.0,15.6,持有,2026-04-24,47,-,-,9997.72,-2286.49,7711.23,-22.87%
2026-06-10,RL,27.0,360.06,持有,2026-05-04,37,-,-,9721.63,417.19,10138.83,4.29%
2026-06-10,SNEX,130.0,76.63,持有,2026-06-02,8,-,-,9961.88,845.45,10807.33,8.49%
2026-06-10,TGTX,271.0,36.89,持有,2026-06-02,8,-,-,9996.88,2637.14,12634.02,26.38%
2026-06-10,AGI,257.0,38.8,持有,2026-06-03,7,-,-,9971.51,-1507.4,8464.11,-15.12%
2026-06-11,WU,1168.0,8.56,持有,2026-03-31,72,-,-,9999.84,-1718.33,8281.51,-17.18%
2026-06-11,BCE,402.0,24.83,持有,2026-03-31,72,-,-,9982.91,-362.37,9620.54,-3.63%
2026-06-11,TRV,34.0,292.76,持有,2026-03-31,72,-,-,9953.69,343.7,10297.39,3.45%
2026-06-11,MPLX,183.0,54.5,持有,2026-04-01,71,-,-,9974.32,179.08,10153.4,1.80%
2026-06-11,APA,275.0,36.26,持有,2026-04-15,57,-,-,9970.71,73.09,10043.81,0.73%
2026-06-11,JBS,641.0,15.6,持有,2026-04-24,48,-,-,9997.72,-2177.52,7820.2,-21.78%
2026-06-11,RL,27.0,360.06,持有,2026-05-04,38,-,-,9721.63,871.57,10593.21,8.97%
2026-06-11,SNEX,130.0,76.63,持有,2026-06-02,9,-,-,9961.88,1282.25,11244.13,12.87%
2026-06-11,TGTX,271.0,36.89,持有,2026-06-02,9,-,-,9996.88,3024.67,13021.55,30.26%
2026-06-11,AGI,257.0,38.8,持有,2026-06-03,8,-,-,9971.51,-1117.18,8854.33,-11.20%
2026-06-12,WU,1168.0,8.56,持有,2026-03-31,73,-,-,9999.84,-1458.12,8541.72,-14.58%
2026-06-12,BCE,402.0,24.83,持有,2026-03-31,73,-,-,9982.91,-354.54,9628.37,-3.55%
2026-06-12,TRV,34.0,292.76,持有,2026-03-31,73,-,-,9953.69,362.67,10316.37,3.64%
2026-06-12,MPLX,183.0,54.5,持有,2026-04-01,72,-,-,9974.32,247.38,10221.7,2.48%
2026-06-12,APA,275.0,36.26,持有,2026-04-15,58,-,-,9970.71,138.63,10109.35,1.39%
2026-06-12,JBS,641.0,15.6,持有,2026-04-24,49,-,-,9997.72,-1959.58,8038.14,-19.60%
2026-06-12,RL,27.0,360.06,持有,2026-05-04,39,-,-,9721.63,1159.23,10880.86,11.92%
2026-06-12,SNEX,130.0,76.63,持有,2026-06-02,10,-,-,9961.88,1364.58,11326.47,13.70%
2026-06-12,AGI,257.0,38.8,持有,2026-06-03,9,-,-,9971.51,-934.91,9036.6,-9.38%
2026-06-12,TGTX,271.0,36.89,卖出,2026-06-02,10,2026-06-12,48.05,9996.88,3024.67,13021.55,30.26%
2026-06-15,WU,1168.0,8.56,持有,2026-03-31,76,-,-,9999.84,-1526.0,8473.84,-15.26%
2026-06-15,BCE,402.0,24.83,持有,2026-03-31,76,-,-,9982.91,-448.54,9534.37,-4.49%
2026-06-15,TRV,34.0,292.76,持有,2026-03-31,76,-,-,9953.69,430.78,10384.48,4.33%
2026-06-15,MPLX,183.0,54.5,持有,2026-04-01,75,-,-,9974.32,31.7,10006.01,0.32%
2026-06-15,APA,275.0,36.26,持有,2026-04-15,61,-,-,9970.71,-475.79,9494.92,-4.77%
2026-06-15,JBS,641.0,15.6,持有,2026-04-24,52,-,-,9997.72,-2183.93,7813.79,-21.84%
2026-06-15,RL,27.0,360.06,持有,2026-05-04,42,-,-,9721.63,1384.94,11106.57,14.25%
2026-06-15,SNEX,130.0,76.63,持有,2026-06-02,13,-,-,9961.88,1801.38,11763.27,18.08%
2026-06-15,AGI,257.0,38.8,持有,2026-06-03,12,-,-,9971.51,-308.51,9663.0,-3.09%
2026-06-16,WU,1168.0,8.56,持有,2026-03-31,77,-,-,9999.84,-1520.16,8479.68,-15.20%
2026-06-16,BCE,402.0,24.83,持有,2026-03-31,77,-,-,9982.91,-535.79,9447.12,-5.37%
2026-06-16,TRV,34.0,292.76,持有,2026-03-31,77,-,-,9953.69,466.02,10419.72,4.68%
2026-06-16,MPLX,183.0,54.5,持有,2026-04-01,76,-,-,9974.32,105.39,10079.71,1.06%
2026-06-16,APA,275.0,36.26,持有,2026-04-15,62,-,-,9970.71,-615.06,9355.65,-6.17%
2026-06-16,JBS,641.0,15.6,持有,2026-04-24,53,-,-,9997.72,-2113.42,7884.3,-21.14%
2026-06-16,RL,27.0,360.06,持有,2026-05-04,43,-,-,9721.63,1233.84,10955.47,12.69%
2026-06-16,AGI,257.0,38.8,持有,2026-06-03,13,-,-,9971.51,-108.27,9863.24,-1.09%
2026-06-16,SNEX,130.0,76.63,卖出,2026-06-02,14,2026-06-16,90.49,9961.88,1801.38,11763.27,18.08%
2026-06-17,WU,1168.0,8.56,持有,2026-03-31,78,-,-,9999.84,-1625.28,8374.56,-16.25%
2026-06-17,BCE,402.0,24.83,持有,2026-03-31,78,-,-,9982.91,-749.96,9232.96,-7.51%
2026-06-17,TRV,34.0,292.76,持有,2026-03-31,78,-,-,9953.69,417.23,10370.92,4.19%
2026-06-17,MPLX,183.0,54.5,持有,2026-04-01,77,-,-,9974.32,74.83,10049.15,0.75%
2026-06-17,APA,275.0,36.26,持有,2026-04-15,63,-,-,9970.71,-705.18,9265.54,-7.07%
2026-06-17,JBS,641.0,15.6,持有,2026-04-24,54,-,-,9997.72,-2164.7,7833.02,-21.65%
2026-06-17,RL,27.0,360.06,持有,2026-05-04,44,-,-,9721.63,1155.73,10877.36,11.89%
2026-06-17,AGI,257.0,38.8,持有,2026-06-03,14,-,-,9971.51,-393.23,9578.28,-3.94%
2026-06-17,ALV,83.0,120.44,买入,2026-06-17,0,-,-,9996.74,-410.51,9586.23,-4.11%
2026-06-18,WU,1168.0,8.56,持有,2026-03-31,79,-,-,9999.84,-1683.68,8316.16,-16.84%
2026-06-18,BCE,402.0,24.83,持有,2026-03-31,79,-,-,9982.91,-749.96,9232.96,-7.51%
2026-06-18,TRV,34.0,292.76,持有,2026-03-31,79,-,-,9953.69,476.19,10429.88,4.78%
2026-06-18,MPLX,183.0,54.5,持有,2026-04-01,78,-,-,9974.32,241.99,10216.31,2.43%
2026-06-18,APA,275.0,36.26,持有,2026-04-15,64,-,-,9970.71,-950.95,9019.77,-9.54%
2026-06-18,JBS,641.0,15.6,持有,2026-04-24,55,-,-,9997.72,-2350.59,7647.13,-23.51%
2026-06-18,RL,27.0,360.06,持有,2026-05-04,45,-,-,9721.63,1402.45,11124.08,14.43%
2026-06-18,AGI,257.0,38.8,持有,2026-06-03,15,-,-,9971.51,-642.25,9329.26,-6.44%
2026-06-18,ALV,83.0,120.44,持有,2026-06-17,1,-,-,9996.74,-252.28,9744.46,-2.52%
2026-06-18,DECK,92.0,108.11,买入,2026-06-18,0,-,-,9945.94,92.18,10038.12,0.93%
2026-06-19,WU,1168.0,8.56,持有,2026-03-31,80,-,-,9999.84,-1718.72,8281.12,-17.19%
2026-06-19,BCE,402.0,24.83,持有,2026-03-31,80,-,-,9982.91,-999.82,8983.09,-10.02%
2026-06-19,TRV,34.0,292.76,持有,2026-03-31,80,-,-,9953.69,571.06,10524.76,5.74%
2026-06-19,MPLX,183.0,54.5,持有,2026-04-01,79,-,-,9974.32,252.77,10227.09,2.53%
2026-06-19,APA,275.0,36.26,持有,2026-04-15,65,-,-,9970.71,-631.45,9339.27,-6.33%
2026-06-19,JBS,641.0,15.6,持有,2026-04-24,56,-,-,9997.72,-2357.0,7640.72,-23.58%
2026-06-19,RL,27.0,360.06,持有,2026-05-04,46,-,-,9721.63,1346.15,11067.79,13.85%
2026-06-19,AGI,257.0,38.8,持有,2026-06-03,16,-,-,9971.51,-1746.15,8225.36,-17.51%
2026-06-19,ALV,83.0,120.44,持有,2026-06-17,2,-,-,9996.74,-244.04,9752.7,-2.44%
2026-06-19,DECK,92.0,108.11,持有,2026-06-18,1,-,-,9945.94,-233.5,9712.44,-2.35%
2026-06-19,LOGI,93.0,106.46,买入,2026-06-19,0,-,-,9900.44,34.75,9935.19,0.35%
2026-06-22,WU,1168.0,8.56,持有,2026-03-31,83,-,-,9999.84,-1718.72,8281.12,-17.19%
2026-06-22,BCE,402.0,24.83,持有,2026-03-31,83,-,-,9982.91,-999.82,8983.09,-10.02%
2026-06-22,TRV,34.0,292.76,持有,2026-03-31,83,-,-,9953.69,571.06,10524.76,5.74%
2026-06-22,MPLX,183.0,54.5,持有,2026-04-01,82,-,-,9974.32,252.77,10227.09,2.53%
2026-06-22,APA,275.0,36.26,持有,2026-04-15,68,-,-,9970.71,-631.45,9339.27,-6.33%
2026-06-22,JBS,641.0,15.6,持有,2026-04-24,59,-,-,9997.72,-2357.0,7640.72,-23.58%
2026-06-22,RL,27.0,360.06,持有,2026-05-04,49,-,-,9721.63,1346.15,11067.79,13.85%
2026-06-22,AGI,257.0,38.8,持有,2026-06-03,19,-,-,9971.51,-1746.15,8225.36,-17.51%
2026-06-22,ALV,83.0,120.44,持有,2026-06-17,5,-,-,9996.74,-244.04,9752.7,-2.44%
2026-06-22,DECK,92.0,108.11,持有,2026-06-18,4,-,-,9945.94,-233.5,9712.44,-2.35%
2026-06-22,LOGI,93.0,106.46,持有,2026-06-19,3,-,-,9900.44,34.75,9935.19,0.35%
2026-06-23,WU,1168.0,8.56,持有,2026-03-31,84,-,-,9999.84,-1788.8,8211.04,-17.89%
2026-06-23,BCE,402.0,24.83,持有,2026-03-31,84,-,-,9982.91,-845.14,9137.77,-8.47%
2026-06-23,MPLX,183.0,54.5,持有,2026-04-01,83,-,-,9974.32,392.97,10367.29,3.94%
2026-06-23,APA,275.0,36.26,持有,2026-04-15,69,-,-,9970.71,-625.98,9344.73,-6.28%
2026-06-23,JBS,641.0,15.6,持有,2026-04-24,60,-,-,9997.72,-2158.29,7839.43,-21.59%
2026-06-23,RL,27.0,360.06,持有,2026-05-04,50,-,-,9721.63,1240.84,10962.47,12.76%
2026-06-23,AGI,257.0,38.8,持有,2026-06-03,20,-,-,9971.51,-2043.95,7927.56,-20.50%
2026-06-23,ALV,83.0,120.44,持有,2026-06-17,6,-,-,9996.74,-384.14,9612.6,-3.84%
2026-06-23,DECK,92.0,108.11,持有,2026-06-18,5,-,-,9945.94,-411.98,9533.96,-4.14%
2026-06-23,LOGI,93.0,106.46,持有,2026-06-19,4,-,-,9900.44,-192.17,9708.27,-1.94%
2026-06-23,NTAP,64.0,154.25,买入,2026-06-23,0,-,-,9871.75,198.15,10069.9,2.01%
2026-06-23,TRV,34.0,292.76,卖出,2026-03-31,84,2026-06-23,309.55,9953.69,571.06,10524.76,5.74%
2026-06-24,WU,1168.0,8.56,持有,2026-03-31,85,-,-,9999.84,-1543.52,8456.32,-15.44%
2026-06-24,BCE,402.0,24.83,持有,2026-03-31,85,-,-,9982.91,-781.69,9201.23,-7.83%
2026-06-24,MPLX,183.0,54.5,持有,2026-04-01,84,-,-,9974.32,132.35,10106.67,1.33%
2026-06-24,APA,275.0,36.26,持有,2026-04-15,70,-,-,9970.71,-869.02,9101.69,-8.72%
2026-06-24,JBS,641.0,15.6,持有,2026-04-24,61,-,-,9997.72,-2183.93,7813.79,-21.84%
2026-06-24,RL,27.0,360.06,持有,2026-05-04,51,-,-,9721.63,1435.84,11157.48,14.77%
2026-06-24,AGI,257.0,38.8,持有,2026-06-03,21,-,-,9971.51,-2244.19,7727.32,-22.51%
2026-06-24,ALV,83.0,120.44,持有,2026-06-17,7,-,-,9996.74,-197.89,9798.85,-1.98%
2026-06-24,DECK,92.0,108.11,持有,2026-06-18,6,-,-,9945.94,-221.54,9724.4,-2.23%
2026-06-24,LOGI,93.0,106.46,持有,2026-06-19,5,-,-,9900.44,-380.03,9520.41,-3.84%
2026-06-24,NTAP,64.0,154.25,持有,2026-06-23,1,-,-,9871.75,53.94,9925.69,0.55%
2026-06-25,WU,1168.0,8.56,持有,2026-03-31,86,-,-,9999.84,-1520.16,8479.68,-15.20%
2026-06-25,BCE,402.0,24.83,持有,2026-03-31,86,-,-,9982.91,-781.69,9201.23,-7.83%
2026-06-25,MPLX,183.0,54.5,持有,2026-04-01,85,-,-,9974.32,103.59,10077.91,1.04%
2026-06-25,APA,275.0,36.26,持有,2026-04-15,71,-,-,9970.71,-844.45,9126.27,-8.47%
2026-06-25,JBS,641.0,15.6,持有,2026-04-24,62,-,-,9997.72,-2286.49,7711.23,-22.87%
2026-06-25,RL,27.0,360.06,持有,2026-05-04,52,-,-,9721.63,1324.34,11045.97,13.62%
2026-06-25,AGI,257.0,38.8,持有,2026-06-03,22,-,-,9971.51,-1984.9,7986.61,-19.91%
2026-06-25,ALV,83.0,120.44,持有,2026-06-17,8,-,-,9996.74,-40.48,9956.26,-0.40%
2026-06-25,DECK,92.0,108.11,持有,2026-06-18,7,-,-,9945.94,-507.66,9438.28,-5.10%
2026-06-25,LOGI,93.0,106.46,持有,2026-06-19,6,-,-,9900.44,-521.39,9379.05,-5.27%
2026-06-25,NTAP,64.0,154.25,持有,2026-06-23,2,-,-,9871.75,-7.95,9863.8,-0.08%
2026-06-26,WU,1168.0,8.56,持有,2026-03-31,87,-,-,9999.84,-1193.12,8806.72,-11.93%
2026-06-26,BCE,402.0,24.83,持有,2026-03-31,87,-,-,9982.91,-892.73,9090.18,-8.94%
2026-06-26,MPLX,183.0,54.5,持有,2026-04-01,86,-,-,9974.32,184.47,10158.79,1.85%
2026-06-26,APA,275.0,36.26,持有,2026-04-15,72,-,-,9970.71,-956.41,9014.3,-9.59%
2026-06-26,JBS,641.0,15.6,持有,2026-04-24,63,-,-,9997.72,-2164.7,7833.02,-21.65%
2026-06-26,RL,27.0,360.06,持有,2026-05-04,53,-,-,9721.63,1379.69,11101.32,14.19%
2026-06-26,AGI,257.0,38.8,持有,2026-06-03,23,-,-,9971.51,-1930.99,8040.52,-19.37%
2026-06-26,ALV,83.0,120.44,持有,2026-06-17,9,-,-,9996.74,-175.64,9821.1,-1.76%
2026-06-26,DECK,92.0,108.11,持有,2026-06-18,8,-,-,9945.94,-326.42,9619.52,-3.28%
2026-06-26,LOGI,93.0,106.46,持有,2026-06-19,7,-,-,9900.44,-845.03,9055.41,-8.54%
2026-06-26,NTAP,64.0,154.25,持有,2026-06-23,3,-,-,9871.75,-144.49,9727.26,-1.46%
2026-06-29,WU,1168.0,8.56,持有,2026-03-31,90,-,-,9999.84,-1088.0,8911.84,-10.88%
2026-06-29,BCE,402.0,24.83,持有,2026-03-31,90,-,-,9982.91,-1154.49,8828.42,-11.56%
2026-06-29,MPLX,183.0,54.5,持有,2026-04-01,89,-,-,9974.32,130.55,10104.87,1.31%
2026-06-29,APA,275.0,36.26,持有,2026-04-15,75,-,-,9970.71,-970.06,9000.65,-9.73%
2026-06-29,JBS,641.0,15.6,持有,2026-04-24,66,-,-,9997.72,-2164.7,7833.02,-21.65%
2026-06-29,RL,27.0,360.06,持有,2026-05-04,56,-,-,9721.63,1013.84,10735.47,10.43%
2026-06-29,AGI,257.0,38.8,持有,2026-06-03,26,-,-,9971.51,-2079.89,7891.62,-20.86%
2026-06-29,ALV,83.0,120.44,持有,2026-06-17,12,-,-,9996.74,-394.85,9601.89,-3.95%
2026-06-29,DECK,92.0,108.11,持有,2026-06-18,11,-,-,9945.94,-628.18,9317.76,-6.32%
2026-06-29,LOGI,93.0,106.46,持有,2026-06-19,10,-,-,9900.44,-727.85,9172.59,-7.35%
2026-06-29,NTAP,64.0,154.25,持有,2026-06-23,6,-,-,9871.75,22.04,9893.79,0.22%
2026-06-30,WU,1168.0,8.56,持有,2026-03-31,91,-,-,9999.84,-1006.24,8993.6,-10.06%
2026-06-30,BCE,402.0,24.83,持有,2026-03-31,91,-,-,9982.91,-1451.95,8530.96,-14.54%
2026-06-30,MPLX,183.0,54.5,持有,2026-04-01,90,-,-,9974.32,150.32,10124.64,1.51%
2026-06-30,APA,275.0,36.26,持有,2026-04-15,76,-,-,9970.71,-1076.56,8894.15,-10.80%
2026-06-30,JBS,641.0,15.6,持有,2026-04-24,67,-,-,9997.72,-2401.87,7595.85,-24.02%
2026-06-30,RL,27.0,360.06,持有,2026-05-04,57,-,-,9721.63,1116.44,10838.07,11.48%
2026-06-30,AGI,257.0,38.8,持有,2026-06-03,27,-,-,9971.51,-2182.58,7788.93,-21.89%
2026-06-30,ALV,83.0,120.44,持有,2026-06-17,13,-,-,9996.74,-422.87,9573.87,-4.23%
2026-06-30,DECK,92.0,108.11,持有,2026-06-18,12,-,-,9945.94,-811.26,9134.68,-8.16%
2026-06-30,LOGI,93.0,106.46,持有,2026-06-19,11,-,-,9900.44,-1154.72,8745.72,-11.66%
2026-06-30,NTAP,64.0,154.25,持有,2026-06-23,7,-,-,9871.75,2.9,9874.65,0.03%
